Rank,Figure ID,Name,Role,Group,Event Count,Image,EN Words,BN Words,SEO,Generic Flags,Tier,Priority Score,Recommended Action
412,junaid-babunagari,Junaid Babunagari,Counter-mobilization organizer,leader,2,yes,82,71,complete,0,C,12,
413,kader-siddique,Abdul Kader Siddique,Guerrilla Commander ('Tiger Siddique'),leader,2,yes,71,58,complete,0,C,12,
414,kalpana-datta,Kalpana Datta,Anti-colonial revolutionary,leader,2,yes,77,72,complete,0,C,12,
415,kamal-lohani,Kamal Lohani,Cultural Activist,leader,2,yes,70,62,complete,0,C,12,
416,kazi-golam-mahbub,Kazi Golam Mahbub,Student Leader and Convener,coordinator,2,yes,75,56,complete,0,C,12,
417,km-shafiullah,K. M. Shafiullah,Sector 3 Commander and S Force Leader,leader,2,yes,69,60,complete,0,C,12,
418,lord-louis-mountbatten,Lord Louis Mountbatten,Last Viceroy of India,coordinator,2,yes,64,61,complete,0,C,12,
419,man-singh-i,Man Singh I,Mughal commander in Bengal campaigns,leader,2,no,165,150,complete,0,B,12,consider an image after editorial review
420,mir-mahfuzur-rahman-mugdho,Mir Mahfuzur Rahman Mugdho,Symbolic martyr,martyr,2,yes,72,65,complete,0,C,12,
421,mir-qasim,Mir Qasim,Nawab of Bengal and challenger to East India Company power,leader,2,no,159,151,complete,0,B,12,consider an image after editorial review
422,mirza-fakhrul-islam-alamgir,Mirza Fakhrul Islam Alamgir,Secretary General of the Bangladesh Nationalist Party,leader,2,yes,80,69,complete,0,C,12,
423,moeen-u-ahmed,General Moeen U Ahmed,Chief of Army Staff,leader,2,yes,64,69,complete,0,C,12,
424,moin-u-ahmed,Moin U Ahmed,Army chief,leader,2,yes,77,72,complete,0,C,12,
425,mujibul-haque-chunnu,Mujibul Haque Chunnu,Jatiya Party politician and former parliamentarian,leader,2,no,183,172,complete,0,B,12,consider an image after editorial review
426,munier-chowdhury,Munier Chowdhury,"Teacher, Playwright, and Language Movement Intellectual",leader,2,yes,73,70,complete,0,C,12,
427,munim-khan,Munim Khan,Mughal general and first Mughal governor of Bengal,leader,2,no,153,137,complete,0,B,12,consider an image after editorial review
428,nawab-abdul-ghani,Nawab Abdul Ghani,Dhaka Nawab and civic patron,leader,2,no,179,173,complete,0,B,12,consider an image after editorial review
429,nawab-ali-chowdhury,Nawab Ali Chowdhury,Muslim education patron and politician,leader,2,no,190,180,complete,0,B,12,consider an image after editorial review
430,nizamul-huq-judge,Nizamul Huq,Former High Court judge and International Crimes Tribunal chair,leader,2,no,178,160,complete,0,B,12,consider an image after editorial review
431,noor-mohammad-sheikh,Noor Mohammad Sheikh,Bir Sreshtho (EPR Martyr),martyr,2,yes,69,51,complete,0,C,12,
432,prafulla-chandra-ray,Prafulla Chandra Ray,Chemist and education reform advocate,leader,2,yes,84,72,complete,0,C,12,
433,pulin-behari-das,Pulin Behari Das,Revolutionary organizer in eastern Bengal,revolutionary,2,no,175,146,complete,0,B,12,consider an image after editorial review
434,rafiq-uddin-ahmed,Rafiq Uddin Ahmed,Language movement martyr,leader,2,no,166,139,complete,0,B,12,consider an image after editorial review
435,raja-ganesh,Raja Ganesh,Bhaturia landlord and ruler during Bengal's fifteenth-century succession crisis,leader,2,no,242,212,complete,0,B,12,consider an image after editorial review
436,raja-sitaram-ray,Raja Sitaram Ray,Zamindar of Bhusna and fortified regional ruler,leader,2,no,203,179,complete,0,B,12,consider an image after editorial review
437,salahuddin-quader-chowdhury,Salahuddin Quader Chowdhury,"BNP politician, parliamentarian, and convicted war-crimes defendant",leader,2,no,214,194,complete,0,B,12,consider an image after editorial review
438,shafiur-rahman,Shafiur Rahman,Language movement martyr,leader,2,no,171,146,complete,0,B,12,consider an image after editorial review
439,shah-ahmad-shafi,Shah Ahmad Shafi,Counter-mobilization religious leader,leader,2,yes,86,78,complete,0,C,12,
440,shah-alam-ii,Shah Alam II,Mughal emperor and grantor of the Bengal Diwani,leader,2,no,207,172,complete,0,B,12,consider an image after editorial review
441,shah-ams-kibria,Shah A. M. S. Kibria,Diplomat and finance minister,leader,2,no,205,193,complete,0,B,12,consider an image after editorial review
442,shamsuzzoha,Shamsuzzoha,Symbol of Pre-1971 Resistance Legacy,martyr,2,yes,75,58,complete,0,C,12,
443,sher-shah-suri,Sher Shah Suri,Afghan ruler who defeated Humayun at Chausa,leader,2,no,205,183,complete,0,B,12,consider an image after editorial review
444,sikandar-shah,Sikandar Shah,Iliyas Shahi Sultan of Bengal,leader,2,no,155,141,complete,0,B,12,consider an image after editorial review
445,siraj-sikder,Siraj Sikder,Revolutionary political leader and founder of the Sarbahara movement,leader,2,no,166,155,complete,0,B,12,consider an image after editorial review
446,suniti-kumar-chatterji,Suniti Kumar Chatterji,Linguist,leader,2,yes,93,82,complete,0,C,12,
447,syama-prasad-mukherjee,Syama Prasad Mukherjee,Hindu Mahasabha Leader,leader,2,yes,66,57,complete,0,C,12,
448,syeda-rizwana-hasan,Syeda Rizwana Hasan,Rights lawyer and interim-government adviser,leader,2,yes,71,67,complete,0,C,12,
449,abu-osman-chowdhury,Abu Osman Chowdhury,Sector 8 Commander (Early Phase),leader,3,yes,76,56,complete,0,C,11,
450,akbar,Akbar,Mughal emperor directing imperial expansion into Bengal,leader,3,yes,76,69,complete,0,C,11,
451,asm-abdur-rab,A S M Abdur Rab,Student leader and 1971 flag-raising figure,leader,3,yes,92,78,complete,0,C,11,
452,bankim-chandra-chattopadhyay,Bankim Chandra Chattopadhyay,Novelist and formative voice of modern Bengali prose,leader,3,yes,77,67,complete,0,C,11,
453,chand-rai,Chand Rai,Vikrampur zamindar and Bhati military chief,leader,3,no,202,188,complete,0,B,11,consider an image after editorial review
454,golam-azam,Ghulam Azam,Islamist political leader,leader,3,yes,84,76,complete,0,C,11,
455,haji-shariatullah,Haji Shariatullah,Founder of the Faraizi reform movement,leader,3,yes,80,69,complete,0,C,11,
456,hussain-muhammad-ershad,Hussain Muhammad Ershad,Army Chief and Military Ruler,leader,3,yes,72,69,complete,0,C,11,
457,imran-h-sarkar,Imran H. Sarkar,Spokesperson of Gonojagoron Moncho,leader,3,yes,93,77,complete,0,C,11,
458,isa-khan,Isa Khan,Leader of the Bhati resistance and central Baro-Bhuyans figure,leader,3,yes,78,68,complete,0,C,11,
459,kedar-rai,Kedar Rai,"Vikrampur zamindar, naval commander, and Bara-Bhuiyan chief",leader,3,no,210,190,complete,0,B,11,consider an image after editorial review
460,krishnachandra-ray-of-nadia,Krishnachandra Ray of Nadia,"Nadia zamindar, cultural patron, and Company-era political broker",leader,3,no,222,196,complete,0,B,11,consider an image after editorial review
461,lakshmana-sena,Lakshmana Sena,"Sena ruler, Vaishnava patron, and court-culture builder",leader,3,no,202,183,complete,0,B,11,consider an image after editorial review
462,liaquat-ali-khan,Liaquat Ali Khan,Muslim League Statesman,leader,3,yes,67,55,complete,0,C,11,
463,mukunda-ray-of-bhusna,Mukunda Ray of Bhusna,Bhusna chief and Bara-Bhuiyan zamindar,leader,3,no,208,164,complete,0,B,11,consider an image after editorial review
464,murshid-quli-khan,Murshid Quli Khan,Nawab of Bengal,leader,3,yes,81,76,complete,0,C,11,
465,musa-khan,Musa Khan,"Zamindar, ruler of Bhati, and Baro-Bhuyans leader",leader,3,no,155,145,complete,0,B,11,consider an image after editorial review
466,nawab-abdul-latif,Nawab Abdul Latif,Muslim education reform advocate in Bengal,leader,3,yes,73,69,complete,0,C,11,
467,oli-ahad,Oli Ahad,Student and Political Activist,leader,3,yes,70,54,complete,0,C,11,
468,pratapaditya,Pratapaditya,"Jessore zamindar, regional ruler, and naval commander",leader,3,no,228,208,complete,0,B,11,consider an image after editorial review
469,rao-farman-ali,Rao Farman Ali,Pakistan Army major general linked to Operation Searchlight planning and intellectual-killings allegations,leader,3,yes,116,100,complete,0,C,11,
470,ruhul-amin,Mohammad Ruhul Amin,Bir Sreshtho (Naval Martyr),martyr,3,yes,77,51,complete,0,C,11,
471,shamsuddin-ilyas-shah,Shamsuddin Ilyas Shah,Sultan of Bengal,leader,3,yes,84,72,complete,0,C,11,
472,subhas-chandra-bose,Subhas Chandra Bose,Nationalist leader with major Bengal political roots,leader,3,yes,92,75,complete,0,C,11,
473,tamizuddin-khan,Tamizuddin Khan,Constitutional Leader from East Bengal,leader,3,yes,70,58,complete,0,C,11,
474,ahm-qamaruzzaman,A. H. M. Qamaruzzaman,Home affairs leader in the Provisional Government,leader,4,yes,95,77,complete,0,C,10,
475,alivardi-khan,Alivardi Khan,Former Nawab of Bengal,leader,4,yes,69,68,complete,0,C,10,
476,ayub-khan,Ayub Khan,Military ruler and President of Pakistan,leader,4,yes,88,86,complete,0,C,10,
477,bangladesh-nationalist-party,Bangladesh Nationalist Party,Political Organization,organization,4,yes,66,60,complete,0,C,10,
478,khaled-mosharraf,Khaled Mosharraf,Sector 2 Commander and K Force Leader,leader,4,yes,76,69,complete,0,C,10,
479,mansur-ali,Muhammad Mansur Ali,Mujibnagar minister and later prime minister,leader,4,yes,108,87,complete,0,C,10,
480,muhammad-yunus,Dr. Muhammad Yunus,Interim government chief adviser,leader,4,yes,76,64,complete,0,C,10,
481,nahid-islam,Nahid Islam,Coordinator; later interim-government adviser,coordinator,4,yes,98,78,complete,0,C,10,
482,nusrat-shah,Nusrat Shah,"Hussain Shahi sultan, diplomat, and frontier ruler",leader,4,no,223,207,complete,0,B,10,consider an image after editorial review
483,robert-clive,Robert Clive,East India Company Commander,leader,4,yes,108,98,complete,0,C,10,
484,shamsul-huq,Shamsul Huq,Convener of Early Language Committee,coordinator,4,yes,70,53,complete,0,C,10,
485,abu-taher,Abu Taher,Military officer and political actor,leader,5,yes,84,77,complete,0,C,9,
486,khwaja-nazimuddin,Khwaja Nazimuddin,Muslim League Leader,leader,5,yes,63,57,complete,0,C,9,
487,abdul-hamid-khan-bhashani,Abdul Hamid Khan Bhashani,Mass Political Organizer,leader,8,yes,63,57,complete,0,C,8,
488,ak-fazlul-huq,A. K. Fazlul Huq,Political Leader,leader,10,yes,78,68,complete,0,C,8,
489,all-india-muslim-league,All-India Muslim League,Political Party in British India,organization,6,yes,74,63,complete,0,C,8,
490,awami-league,Bangladesh Awami League,Political Organization,organization,14,yes,66,60,complete,0,C,8,
491,huseyn-shaheed-suhrawardy,Huseyn Shaheed Suhrawardy,Chief Minister of Bengal,leader,12,yes,74,63,complete,0,C,8,
492,indian-national-congress,Indian National Congress,Political Party in British India,organization,6,yes,80,69,complete,0,C,8,
493,khaleda-zia,Khaleda Zia,Leader of the 7-Party Alliance,leader,11,yes,71,57,complete,0,C,8,
494,muhammad-ali-jinnah,Muhammad Ali Jinnah,All-India Muslim League Leader,leader,9,yes,70,63,complete,0,C,8,
495,sheikh-hasina,Sheikh Hasina,Awami League leader and prime minister during the 2024 uprising,leader,24,yes,99,81,complete,0,C,8,
496,sheikh-mujibur-rahman,Sheikh Mujibur Rahman,Student Organizer and National Leader,leader,22,yes,112,93,complete,0,C,8,
497,syed-nazrul-islam,Syed Nazrul Islam,Acting President of the Provisional Government,leader,6,yes,93,68,complete,0,C,8,
498,tajuddin-ahmad,Tajuddin Ahmad,Prime Minister of the Provisional Government,coordinator,9,yes,85,67,complete,0,C,8,
499,unknown-protester,The Unknown Protester,Collective Civic Symbol,collective,9,yes,74,58,complete,0,C,8,
500,yahya-khan,Yahya Khan,President of Pakistan and Martial Law Administrator,leader,6,yes,85,72,complete,0,C,8,
501,ziaur-rahman,Ziaur Rahman,Sector Commander and Z Force Commander,leader,6,yes,93,76,complete,0,C,8,
502,abdul-gaffar-choudhury,Abdul Gaffar Choudhury,"Lyricist, writer, and journalist",leader,1,yes,141,129,complete,0,A,5,
503,abdul-jabbar-1952,Abdul Jabbar,Language Movement martyr and civilian participant,martyr,1,yes,156,139,complete,0,A,5,
504,abdul-kahar-akond,Abdul Kahar Akond,Retired police officer and Pilkhana investigation officer,leader,1,yes,182,174,complete,0,A,5,
505,abdul-wahed-language,Abdul Wahed,Language Movement organizer and activist,leader,1,yes,144,132,complete,0,A,5,
506,abdus-salam-1952,Abdus Salam,Language Movement martyr and government employee,martyr,1,yes,162,132,complete,0,A,5,
507,abul-barkat-1952,Abul Barkat,Dhaka University student and Language Movement martyr,martyr,1,yes,174,144,complete,0,A,5,
508,abul-kalam-shamsuddin,Abul Kalam Shamsuddin,"Editor, journalist, and public supporter of the Language Movement",leader,1,yes,144,108,complete,0,A,5,
509,afm-bahauddin-nasim,AFM Bahauddin Nasim,Awami League politician referenced in Pilkhana-era political debates,leader,1,yes,158,131,complete,0,A,5,
510,ahmad-khan-kharal,Ahmad Khan Kharal,Regional anti-colonial rebel leader in Punjab,leader,1,yes,138,114,complete,0,A,5,
511,ahmed-rajib-haider,Ahmed Rajib Haider,"Blogger, Shahbag activist, and assassination victim",leader,1,yes,151,135,complete,0,A,5,
512,alauddin-al-azad,Alauddin Al Azad,"Writer, poet, and cultural activist",leader,1,yes,137,107,complete,0,A,5,
513,ali-ahsan-mohammad-mujaheed,Ali Ahsan Mohammad Mujaheed,Jamaat-e-Islami leader and convicted war-crimes defendant,leader,1,yes,145,139,complete,0,A,5,
514,ali-bahadur-ii,Ali Bahadur II,Nawab of Banda and rebel ally in Bundelkhand,leader,1,yes,143,112,complete,0,A,5,
515,all-party-state-language-action-committee,All-Party State Language Action Committee,All-party coordinating body of the Language Movement,organization,1,yes,137,106,complete,0,A,5,
516,amanul-huq,Amanul Huq,Photographer and visual documentarian of the Language Movement,leader,1,yes,131,104,complete,0,A,5,
517,amar-singh-jagdishpur,Amar Singh,Jagdishpur rebel commander and successor to Kunwar Singh,coordinator,1,yes,121,100,complete,0,A,5,
518,ananta-bijoy-das,Ananta Bijoy Das,"Secular blogger, writer, and Shahbag-linked activist",leader,1,yes,131,109,complete,0,A,5,
519,asif-mohiuddin,Asif Mohiuddin,"Blogger, secular activist, and survivor of an attack",leader,1,yes,141,117,complete,0,A,5,
520,avijit-roy,Avijit Roy,"Secular writer, blogger, and science communicator",leader,1,yes,137,113,complete,0,A,5,
521,bahadur-shah-ii,Bahadur Shah II,Last Mughal emperor and symbolic leader of 1857,leader,1,yes,131,110,complete,0,A,5,
522,bakht-khan,Bakht Khan,Rebel commander in Delhi,leader,1,yes,126,98,complete,0,A,5,
523,begum-hazrat-mahal,Begum Hazrat Mahal,Regent who led resistance in Awadh,leader,1,yes,127,106,complete,0,A,5,
524,delwar-hossain-sayeedi,Delwar Hossain Sayeedi,Jamaat politician and convicted war-crimes defendant,leader,1,yes,134,112,complete,0,A,5,
525,dhaka-medical-college-students,Dhaka Medical College Students,Student collective and emergency responders,collective,1,yes,130,113,complete,0,A,5,
526,faisal-arefin-dipan,Faisal Arefin Dipan,Publisher and victim of extremist violence,leader,1,yes,135,98,complete,0,A,5,
527,hasan-mahmud-khandaker,Hasan Mahmud Khandaker,Former RAB chief and security official referenced in Pilkhana debates,leader,1,yes,130,105,complete,0,A,5,
528,indira-gandhi,Indira Gandhi,Prime Minister of India who supported Bangladesh's liberation in 1971,leader,1,yes,226,189,complete,0,A,5,
529,jahangir-kabir-nanak,Jahangir Kabir Nanak,Awami League politician referenced in Pilkhana-era debates,leader,1,yes,128,104,complete,0,A,5,
530,mirza-abu-bakr,Mirza Abu Bakr,Mughal prince associated with Delhi resistance in 1857,coordinator,1,yes,173,132,complete,0,A,5,
531,mirza-khizr-sultan,Mirza Khizr Sultan,Mughal prince associated with the Delhi phase of the 1857 uprising,coordinator,1,yes,194,143,complete,0,A,5,
532,mirza-mughal,Mirza Mughal,Mughal prince and rebel organizer in Delhi,coordinator,1,yes,243,192,complete,0,A,5,
533,nasiruddin-patwary,Nasiruddin Patwary,"Students Against Discrimination coordinator, Jatiya Nagorik Committee convener, and National Citizen Party chief coordinator",coordinator,1,yes,136,110,complete,0,A,5,
534,sharif-osman-hadi,Sharif Osman Hadi,"Student political activist, teacher, and Inquilab Mancha spokesperson",leader,1,yes,128,105,complete,0,A,5,
535,hasanul-haq-inu,Hasanul Haq Inu,"JASAD politician, former member of parliament, and former information minister",leader,2,yes,138,128,complete,0,A,4,
536,hasnat-abdullah,Hasnat Abdullah,"Visible coordinator of Students Against Discrimination, student political organizer, and post-2024 youth political voice",coordinator,2,yes,136,114,complete,0,A,4,
537,khwaja-salimullah,Khwaja Salimullah,Nawab of Dhaka and Muslim political patron,leader,2,yes,128,111,complete,0,A,4,
538,asaduzzaman-khan-kamal,Asaduzzaman Khan Kamal,Former home minister linked to security-force accountability debates,leader,3,yes,126,110,complete,0,A,3,
539,atisha-dipankara-srijnana,Atisha Dipankara Srijnana,"Bengali Buddhist scholar, teacher, and monastic head",leader,3,yes,126,116,complete,0,A,3,
540,cr-das,C. R. Das,"Bengal nationalist leader, barrister, and Swaraj Party founder",leader,3,yes,136,134,complete,0,A,3,
541,manabendra-narayan-larma,Manabendra Narayan Larma,Chittagong Hill Tracts politician and autonomy leader,leader,3,yes,162,149,complete,0,A,3,
542,shaista-khan,Shaista Khan,Mughal subahdar of Bengal and imperial commander,leader,3,yes,150,133,complete,0,A,3,
543,zonayed-saki,Zonayed Saki,"Former chief coordinator of Ganosamhati Andolon, left-democratic politician, and reform-oriented political voice",leader,3,yes,124,110,complete,0,A,3,
544,zulfikar-ali-bhutto,Zulfikar Ali Bhutto,Founder of the Pakistan Peoples Party; leading West Pakistani politician in the post-1970 crisis; later Prime Minister of Pakistan,leader,3,yes,160,128,complete,0,A,3,
545,ishwar-chandra-vidyasagar,Ishwar Chandra Vidyasagar,Educationist and social reformer of the Bengal Renaissance,leader,4,yes,136,125,complete,0,A,2,
546,islam-khan-chishti,Islam Khan Chishti,Mughal subahdar who consolidated imperial rule in Bengal,leader,4,yes,163,139,complete,0,A,2,
547,jahangir-mughal,Jahangir,Mughal emperor during Bengal reconsolidation,leader,4,yes,131,114,complete,0,A,2,
548,rashed-khan-menon,Rashed Khan Menon,"Workers Party leader, left political organizer, parliamentarian, and former minister",leader,5,yes,126,115,complete,0,A,1,
549,sam-manekshaw,Sam Manekshaw,Chief of Army Staff who directed India's 1971 war effort,leader,5,yes,234,196,complete,0,A,1,
550,aak-niazi,A. A. K. Niazi,Commander of Pakistan's Eastern Command during the Bangladesh Liberation War,leader,8,yes,215,172,complete,0,A,0,
551,khandaker-mushtaq-ahmed,Khandaker Mushtaq Ahmed,Awami League politician; wartime and post-independence cabinet figure; President after 15 August 1975,leader,6,yes,120,102,complete,0,A,0,
